air fresheners candles,asian foods,baby accessories,baby bath body care,baby food formula,bakery desserts,baking ingredients,baking supplies decor,beauty,beers coolers,body lotions soap,bread,breakfast bakery,breakfast bars pastries,bulk dried fruits vegetables,bulk grains rice dried goods,buns rolls,butter,candy chocolate,canned fruit applesauce,canned jarred vegetables,canned meals beans,canned meat seafood,cat food care,cereal,chips pretzels,cleaning products,cocoa drink mixes,coffee,cold flu allergy,condiments,cookies cakes,crackers,cream,deodorants,diapers wipes,digestion,dish detergents,dog food care,doughs gelatins bake mixes,dry pasta,eggs,energy granola bars,energy sports drinks,eye ear care,facial care,feminine care,first aid,food storage,fresh dips tapenades,fresh fruits,fresh herbs,fresh pasta,fresh vegetables,frozen appetizers sides,frozen breads doughs,frozen breakfast,frozen dessert,frozen juice,frozen meals,frozen meat seafood,frozen pizza,frozen produce,frozen vegan vegetarian,fruit vegetable snacks,grains rice dried goods,granola,hair care,honeys syrups nectars,hot cereal pancake mixes,hot dogs bacon sausage,ice cream ice,ice cream toppings,indian foods,instant foods,juice nectars,kitchen supplies,kosher foods,latino foods,laundry,lunch meat,marinades meat preparation,meat counter,milk,mint gum,missing,more household,muscles joints pain relief,nuts seeds dried fruit,oils vinegars,oral hygiene,other,other creams cheeses,packaged cheese,packaged meat,packaged poultry,packaged produce,packaged seafood,packaged vegetables fruits,paper goods,pasta sauce,pickled goods olives,plates bowls cups flatware,popcorn jerky,poultry counter,prepared meals,prepared soups salads,preserved dips spreads,protein meal replacements,red wines,refrigerated,refrigerated pudding desserts,salad dressing toppings,seafood counter,shave needs,skin care,soap,soft drinks,soup broth bouillon,soy lactosefree,specialty cheeses,specialty wines champagnes,spices seasonings,spirits,spreads,tea,tofu meat alternatives,tortillas flat bread,trail mix snack mix,trash bags liners,vitamins supplements,water seltzer sparkling water,white wines,yogurt
0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,1,3,0,0,4,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,5,0,0,11,0,0,5,0,0,0,0,2,3,0,0,0,0,0,0,1,5,3,0,0,0,2,0,0,0,2,3,0,0,2,0,1,0,0,0,1,0,0,0,2,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,8,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,1,0,0,0,0,3,0,0,3,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,1,0,2,0,0,2,4,0,3,0,2,0,5,2,0,0,3,0,1,1,3,0,0,4,0,0,0,0,0,1,7,1,0,5,1,0,1,0,0,0,0,3,0,0,0,0,0,2,0,1,2,4,0,0,0,2,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,5,2,0,4,3,0,11,0,4,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,6,1,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,1,10,2,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,5,92,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,2,0,4
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,0,0,2,0,0,5,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,21,1,0,11,1,0,0,0,0,12,0,0,2,0,0,1,1,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,3,0,0,2,2,0,0,0,2,4,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,6,0,0,0,0,1,0,0,0,0,0,0,1,0,20
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,0,0,0,0,0,0,6,11,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,1,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0
0,2,1,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,1,0,2,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,3,0,0,8,1,0,1,0,0,0,0,0,9,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,3,0,0,0,0,1,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,17,0,0,6,0,7,1,9,2,0,0,2,0,0,0
6,1,0,0,0,0,2,0,0,0,3,3,1,0,0,0,0,0,2,2,0,13,0,0,4,17,0,2,7,1,0,0,6,0,0,0,0,0,0,2,5,0,0,1,1,1,0,0,1,17,1,1,0,18,3,0,0,0,0,7,0,15,4,0,0,0,0,1,0,1,0,6,0,0,8,1,0,0,0,1,0,0,0,15,0,0,1,0,6,1,0,0,5,23,0,0,1,0,3,1,6,10,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,53,14,4,0,0,1,0,1,0,9,5,0,0,1,0,0,6
0,0,0,0,0,0,0,0,0,130,0,8,0,0,0,0,0,0,0,0,0,0,0,0,434,241,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,77,0,0,91,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,115,0,0,0,0,39,11,0,258,0,105,0,0,0,0,0,0,87,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,83,0,0,0,0,0
0,0,0,0,0,0,2,0,0,1,0,11,42,0,0,0,12,0,27,0,0,0,0,0,12,7,0,0,1,0,3,20,8,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,38,0,0,2,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,9,12,0,0,0,14,0,0,0,0,0,0,0,30,0,0,0,0,4,0,0,0,0,1,2,0,15,0,5,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,9,0,0,0,2,0,0,9,0,24
0,1,0,1,6,0,5,4,0,1,2,4,4,2,0,0,0,0,3,3,3,1,0,0,4,7,3,1,0,0,2,3,2,5,0,3,0,4,0,8,3,1,6,2,0,0,0,0,0,0,11,1,0,16,4,0,7,0,0,0,3,3,2,0,1,0,1,0,0,4,0,4,0,0,0,0,2,0,0,3,2,2,0,0,0,0,0,0,2,1,0,0,2,5,0,3,0,0,12,0,2,0,1,0,0,0,0,4,0,6,9,0,1,0,0,0,0,8,0,13,0,0,5,0,0,1,0,8,0,0,2,1,1,23
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,22,4,0,0,0,0,0,0,1,0,12,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,1,0,4,1,0,0,0,5,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,1,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,7,0,0,0,1,1,0,0,0,0,0,0,3,3,1,7,0,0,0,0,0,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,5,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,7,0,0,0,0,0,5,0,0,2,5,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,14
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,16,32,0,11,2,30,0,1,17,0,0,3,3,6,0,22,1,0,0,0,0,0,0,15,0,0,48,0,0,0,0,2,15,129,101,0,394,0,0,0,0,0,0,0,2,2,1,0,5,0,0,6,2,1,8,0,0,0,3,0,0,2,0,3,0,8,16,0,0,0,0,1,9,0,0,15,26,0,24,0,0,76,4,14,6,0,0,2,0,0,0,0,0,32,0,0,0,0,3,1,35,19,35,5,0,8,0,2,1,0,4,0,0,5,38,0,19
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,0,0,0,0,0,0,5,13,0,0,13,2,0,0,0,0,2,0,0,15,1,4,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,3,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,0,2,0,0,0,0,0,0,0,2,0,0,7
0,0,0,0,0,0,1,0,0,0,0,0,12,6,0,0,2,0,0,0,5,11,1,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,26,3,0,0,0,0,0,1,0,5,0,2,0,0,0,0,1,9,0,0,0,7,5,0,0,0,0,1,0,0,6,0,0,0,0,2,0,0,0,1,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,6,0,0,0,0,0,17
0,15,0,0,0,0,0,1,0,0,2,5,0,0,0,0,0,0,0,0,3,2,0,0,2,23,0,0,6,0,1,14,0,4,0,0,0,1,0,1,0,9,0,1,1,0,0,1,5,1,3,0,0,5,0,1,4,0,0,1,0,9,0,0,0,3,0,0,1,0,0,1,0,2,2,1,2,0,0,3,1,0,0,19,0,0,0,1,3,0,1,1,0,1,0,0,0,0,2,2,0,0,0,4,0,0,0,2,0,0,3,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,20,0,13
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,1,0,1,12,2,0,0,0,21,0,0,4,0,1,0,1,0,0,0,1,0,0,1,4,5,0,13,0,0,0,0,0,13,56,4,2,52,0,0,0,0,0,3,0,3,6,1,0,0,0,0,0,1,1,4,0,0,1,2,0,0,0,0,8,0,0,3,0,1,1,0,1,2,0,0,3,4,0,0,0,0,30,0,2,4,0,0,5,0,1,6,2,0,0,0,0,0,0,0,0,0,12,6,1,0,1,0,3,0,1,4,0,0,0,0,0,10
0,0,0,0,2,0,0,0,0,0,0,3,4,0,0,0,3,1,0,4,0,1,0,0,1,2,2,1,2,0,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,11,0,0,3,0,0,1,0,0,4,0,2,3,0,0,0,0,0,0,4,2,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,1,0,0,1,1,2,0,1,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,0,0,4,0,0,0,0,4,0,0,7,0,0,0,0,3,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,3,0,1,0,0,0,12
0,3,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,4,0,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,36,6,0,59,0,0,0,0,0,0,0,0,8,0,0,4,0,0,1,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,2,0,3,0,0,2,0,21,0,0,1,0,0,4,2,0,1,0,0,7,0,0,0,0,0,0,0,5,2,0,0,0,0,2,0,0,2,0,0,0,0,0,3
0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,4,0,1,0,0,3,0,2,2,0,0,0,0,0,0,1,1,0,0,6,0,2,0,0,18,0,0,0,0,0,0,0,4,0,0,0,4,0,0,1,0,0,0,0,6,2,2,0,4,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,23,0,0,0,0,0,0,20,0,0,0,0,0,1,2,6,0,0,1,0,11,1,0,0,0,0,0,9,3,1,0,1,0,0,0,0,2,1,2,0,0,0,0,0,9,2,83,0,3,15,4,0,37,0,0,0,14,1,0,0,2,1,8,0,2,1,23,0,0,0,10,1,0,0,0,0,0,0,0,44,0,0,0,1,0,3,0,0,1,39,0,0,1,0,15,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,7,2,0,4,3,0,0,0,0,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,0,15,0,0,0,1,0,0,28,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,13,0,0,99,0,20,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,0,2
0,5,0,0,0,1,0,1,0,0,0,0,2,0,0,0,5,0,3,0,0,1,0,0,0,22,0,0,0,0,5,13,17,0,0,0,0,0,1,0,1,0,17,0,0,0,0,0,0,11,54,0,0,45,0,0,6,0,0,1,3,0,7,4,0,0,1,0,2,3,7,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,11,37,0,0,0,4,23,1,4,1,0,2,0,1,3,0,20,0,0,0,0,0,0,0,5,0,1,25,0,0,0,0,13,0,1,1,0,1,0,2,0,8
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,50,0,1,13,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,0,0,0,10,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,8,2,1,0,1,0,0,10,2,0,0,0,0,0,0,0,2,1,2,8,0,0,0,0,2,5,0,0,0,15,0,0,0,0,0,16,0,1,2,0,0,0,0,0,0,6,0,0,0,0,2,1,0,1,0,0,0,0,0,8,0,1,0,2,2,0,2,0,1,1,0,0,0,0,4,7,1,1,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,4,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
